step,elapsed_seconds,total_energy_eV,energy_per_atom_eV,maximum_force_eV_per_A,mean_force_eV_per_A,rms_force_eV_per_A,total_force_norm_eV_per_A,stress_xx_eV_per_A3,stress_yy_eV_per_A3,stress_zz_eV_per_A3,stress_yz_eV_per_A3,stress_xz_eV_per_A3,stress_xy_eV_per_A3,maximum_absolute_stress_eV_per_A3,volume_A3,volume_per_atom_A3,volume_change_percent,lattice_a_A,lattice_b_A,lattice_c_A,angle_alpha_deg,angle_beta_deg,angle_gamma_deg,maximum_internal_displacement_A,rms_internal_displacement_A,maximum_total_displacement_A,rms_total_displacement_A,force_converged,stress_converged,overall_converged,safety_status
10,18.311999999918044,-74.73188384624908,-4.670742740390567,0.06903999236757587,0.05540801802170268,0.056209299109277897,1.6769435355067432e-16,-0.013245382217476044,-0.02326437361522007,-0.022403498791993968,-3.0063443572104793e-12,-4.5431721180312274e-12,1.1504038031265623e-06,0.02326437361522007,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.05390946239405164,0.04147199131260796,0.05390946239405147,0.04147199131260794,False,,False,PASS
11,19.983999999938533,-74.73224836080058,-4.670765522550036,0.06571975367743596,0.05213285393033813,0.05290073071328284,7.292106817346656e-17,-0.013282774742580952,-0.023182245464376406,-0.022389797624831443,-2.913493118786523e-12,-4.538262559663678e-12,1.1480789360770668e-06,0.023182245464376406,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.053823491310773436,0.04126309924712198,0.05382349131077342,0.041263099247121966,False,,False,PASS
12,21.75,-74.73274205665221,-4.670796378540763,0.060819582381126544,0.04739408154894143,0.048124041945332756,3.5591621766215885e-16,-0.013337814375123026,-0.023063165667831422,-0.02237029554141111,-2.719225595768142e-12,-4.50428154187548e-12,1.1442414703746904e-06,0.023063165667831422,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.05369361934582138,0.04096299542069326,0.05369361934582162,0.04096299542069332,False,,False,PASS
13,23.375,-74.73330911366571,-4.670831819604107,0.0544298952547737,0.04139820753677212,0.04210280683464935,3.4332239985266503e-16,-0.01340913570067126,-0.022911899482016305,-0.022346137369854406,-2.369877457127644e-12,-4.415085863977365e-12,1.1384498969751504e-06,0.022911899482016305,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.05351786607551707,0.04058660747115435,0.05351786607551714,0.040586607471154286,False,,False,PASS
14,25.046999999904074,-74.73388705223334,-4.670867940764584,0.04666537738343579,0.03442339724950206,0.03514168989141248,3.5119787426654046e-16,-0.013494768434015043,-0.02273455060546134,-0.02231866588394281,-1.8136793586797865e-12,-4.2437041030056695e-12,1.130094898275298e-06,0.02273455060546134,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.05329256952694039,0.04015238732907143,0.05329256952694052,0.040152387329071504,False,,False,PASS
15,26.718999999924563,-74.73441483741843,-4.670900927338652,0.037664418801502376,0.02685444564554821,0.02765547254666926,4.2413694513805937e-16,-0.013592001300492894,-0.022538476547663534,-0.022289293274855303,-1.014895884134222e-12,-3.968611371760287e-12,1.118381122835748e-06,0.022538476547663534,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.053011710478168626,0.03968136542497901,0.05301171047816886,0.03968136542497902,False,,False,PASS
16,28.390999999945052,-74.73484088143441,-4.6709275550896505,0.027597128018154563,0.019372466470241996,0.020274148177397068,2.1376091736486446e-16,-0.013697114650966138,-0.02233246559071014,-0.022259382647138375,2.914946088920959e-14,-3.5777910323763496e-12,1.1022858252304615e-06,0.02233246559071014,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.052665917653998834,0.03919651770439114,0.05266591765399918,0.03919651770439129,False,,False,PASS
17,30.030999999959022,-74.73515185938017,-4.6709469912112604,0.017593299508480265,0.013305318572605009,0.013719671845316505,1.121852054137227e-16,-0.013816133737408675,-0.0221064567301994,-0.02222718009730101,1.4051775295718954e-12,-3.0153108927415565e-12,1.077985385612223e-06,0.02222718009730101,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.052194493367940124,0.03867539326512574,0.05219449336794001,0.038675393265125674,False,,False,PASS
18,31.686999999918044,-74.7352876672972,-4.670955479206075,0.014675236616600548,0.011032319861951774,0.011975894047912121,2.2706500416605774e-16,-0.013938934376208178,-0.021882314410045744,-0.022194283178972384,2.9780226631976188e-12,-2.2742525216216815e-12,1.041749783697967e-06,0.022194283178972384,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.051554648353489545,0.03816611355428679,0.05155464835348963,0.03816611355428686,False,,False,PASS
19,34.01599999994505,-74.73524042523508,-4.670952526577192,0.020656171533965297,0.014740461861292298,0.016207741699740548,3.6275975010744695e-16,-0.014045087717120652,-0.02170133259236768,-0.022162956721477375,4.344808956586593e-12,-1.4329472600649565e-12,9.934885825825348e-07,0.022162956721477375,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.05077151801976602,0.03775673363604188,0.05077151801976596,0.037756733636041956,False,,False,PASS
20,35.561999999918044,-74.73524719514249,-4.670952949696406,0.020383303299260223,0.01455029628712379,0.016000442421532774,1.2093677773731718e-16,-0.014041860016522339,-0.02170740628517492,-0.022163093676492218,4.287466818887688e-12,-1.4341825922176652e-12,9.930429551644723e-07,0.022163093676492218,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.050765243335077995,0.03776623666604057,0.05076524333507838,0.0377662366660406,False,,False,PASS
21,37.65599999995902,-74.73526038990806,-4.670953774369254,0.01984231963066301,0.01417644721242423,0.015590216206839529,2.342751439797501e-16,-0.014035459605856357,-0.021719483885601867,-0.022163364218303696,4.1742273677633645e-12,-1.4364938973405621e-12,9.921641993244478e-07,0.022163364218303696,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.05075290906894506,0.03778521180899683,0.050752909068945216,0.03778521180899683,False,,False,PASS
22,39.561999999918044,-74.73527934003297,-4.670954958752061,0.019042840143495426,0.013632340138050664,0.014985925015634232,2.560401099478261e-16,-0.014025997269899946,-0.021737426879300803,-0.02216376063300379,4.008006998328865e-12,-1.4395732309873447e-12,9.908782608048075e-07,0.02216376063300379,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.05073496383700921,0.037813602415058815,0.050734963837009255,0.03781360241505879,False,,False,PASS
23,41.23399999993853,-74.73530309187811,-4.670956443242382,0.017999431120833395,0.012938745450676775,0.0142010819140019,2.201933256014887e-16,-0.014013639496478977,-0.021761029222560162,-0.022164269871655665,3.792979617367423e-12,-1.4431974246605226e-12,9.89225050373715e-07,0.022164269871655665,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.05071210174800834,0.03785132849987234,0.05071210174800838,0.03785132849987234,False,,False,PASS
24,42.875,-74.73533046558926,-4.670958154099329,0.016731685739175477,0.012122922546582957,0.013254106317829846,3.1524380817250646e-16,-0.013998607854902234,-0.021790018328152985,-0.02216487254993755,3.534629864540505e-12,-1.4468684299146435e-12,9.872586111746084e-07,0.02216487254993755,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.050685269376755715,0.0378982869399649,0.05068526937675591,0.037898286939964984,False,,False,PASS
25,44.546999999904074,-74.73536012745109,-4.670960007965693,0.01526436719456424,0.011214691780217164,0.012168771605776086,4.1789180605266333e-16,-0.013981178374314765,-0.021824055252081122,-0.022165541953664606,3.2395705031368175e-12,-1.4503029251033336e-12,9.850470470055048e-07,0.022165541953664606,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.05065566953718955,0.0379543500448919,0.050655669537189765,0.03795435004489197,False,,False,PASS
26,46.171999999904074,-74.73539067270673,-4.6709619170441705,0.01362772990815493,0.010239924169607716,0.010975023776933287,1.8810620654175156e-16,-0.013961681745719913,-0.021862733019184438,-0.022166243081477122,2.9153997611239226e-12,-1.4531130202726963e-12,9.82672364790008e-07,0.022166243081477122,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.05062476419893235,0.038019362778933856,0.050624764198932644,0.03801936277893393,False,,False,PASS
27,47.95299999997951,-74.73542379863486,-4.670963987414678,0.011664904020260032,0.009106871337703073,0.009574568553853852,4.659281327452743e-16,-0.013938182376544645,-0.0219103130466298,-0.022167004708763063,2.5331885326857927e-12,-1.4551440972956612e-12,9.799685580427928e-07,0.022167004708763063,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.050591079767537565,0.03810139686903043,0.050591079767537815,0.038101396869030406,False,,False,PASS
28,49.65599999995902,-74.73545759047205,-4.670966099404503,0.009378659891460002,0.007812529933923793,0.008007177851933866,1.8365221671072914e-16,-0.013910533155144584,-0.021967837074539424,-0.022167759531864537,2.095876308085519e-12,-1.4559524771310043e-12,9.77037607712471e-07,0.022167759531864537,228.5507372689479,14.284421079309244,0.0,4.770571360012452,6.558905180019103,7.30433827,90.0,90.0,89.99973080413505,0.05055719702398555,0.03820386559548627,0.05055719702398578,0.038203865595486254,True,,True,PASS
