step,elapsed_seconds,total_energy_eV,energy_per_atom_eV,maximum_force_eV_per_A,mean_force_eV_per_A,rms_force_eV_per_A,total_force_norm_eV_per_A,stress_xx_eV_per_A3,stress_yy_eV_per_A3,stress_zz_eV_per_A3,stress_yz_eV_per_A3,stress_xz_eV_per_A3,stress_xy_eV_per_A3,maximum_absolute_stress_eV_per_A3,volume_A3,volume_per_atom_A3,volume_change_percent,lattice_a_A,lattice_b_A,lattice_c_A,angle_alpha_deg,angle_beta_deg,angle_gamma_deg,maximum_internal_displacement_A,rms_internal_displacement_A,maximum_total_displacement_A,rms_total_displacement_A,force_converged,stress_converged,overall_converged,safety_status
10,17.81200000003446,-74.79688718764912,-4.67480544922807,0.05194341689602038,0.04306508469436131,0.04395838732773253,1.7643164728118496e-16,0.0031555061297600688,-0.004228770266135667,-0.003304182282612531,-1.3490936221563089e-11,3.3845020883012694e-12,6.654618121198485e-07,0.004228770266135667,234.4467088625995,14.65291930391247,2.579721100052068,4.800029243651353,6.6228852114422185,7.37484724804607,90.00000000191976,89.9999999995559,89.99977889838704,0.060654648805576354,0.047765867120287644,0.11654746821072222,0.07787704660636134,False,False,False,PASS
11,19.42200000002049,-74.79824970800031,-4.6748906067500196,0.04790485457438205,0.032606080404352186,0.03642340851034978,3.26518655530862e-16,0.005655029401124853,-0.00038576722340101304,-7.90301176180385e-05,-1.8274144121258328e-11,7.382028040748147e-12,4.710725663683181e-07,0.005655029401124853,235.587913401614,14.724244587600875,3.079043286736405,4.803596938933754,6.637116737003286,7.389362800825289,90.0000000020867,89.99999999947363,89.99979964051812,0.06735335312188648,0.05283004387978919,0.1428166267553242,0.09086672454256477,False,False,False,PASS
12,20.984000000054948,-74.79840105149866,-4.674900065718666,0.04589179457036242,0.03168250862265927,0.03520015912880939,2.0303885901008332e-16,0.005625767414576344,-0.0004012574754991543,-7.569981641951888e-05,-1.8077550142403105e-11,7.174793542380147e-12,4.895801563922305e-07,0.005625767414576344,235.58188324277222,14.723867702673264,3.0764048534004163,4.803462974380361,6.637129363990196,7.389365680837098,90.00000000207636,89.99999999947781,89.99979990691797,0.06726628161018787,0.05272448798977178,0.14278390139089472,0.0907675677709329,False,False,False,PASS
13,22.59299999999348,-74.79868786217843,-4.674917991386152,0.04200432706969333,0.029906975595646066,0.03289624335608893,2.2736112515819053e-16,0.005567713135404864,-0.00043223447082365413,-6.993292770724618e-05,-1.7688209639965192e-11,6.813515655488589e-12,5.252878671769828e-07,0.005567713135404864,235.56986014711765,14.723116259194853,3.071144272840387,4.80319545858759,6.6371552112871735,7.389371314824615,90.00000000205581,89.99999999948604,89.9998004519705,0.067086476857919,0.05251690992021127,0.14272019843624478,0.09057316989851273,False,False,False,PASS
14,24.125,-74.79908173062036,-4.674942608163772,0.03652765979853792,0.027410074927298626,0.02979888802337875,2.560867700371032e-16,0.00548178963737328,-0.0004786732352371226,-6.350392972875017e-05,-1.711317671762777e-11,6.387460938538964e-12,5.752722338663819e-07,0.00548178963737328,235.55189871099134,14.721993669436959,3.0632854331179793,4.802794667191017,6.63719564328355,7.389379478131427,90.00000000202517,89.9999999994981,89.99980130298432,0.06680177923418189,0.05221396458348657,0.14262913694187276,0.0902911582942403,False,False,False,PASS
15,25.84299999999348,-74.79954772204368,-4.67497173262773,0.030621982310508333,0.024363499384460398,0.0263273505299761,4.082396079453586e-16,0.0053693804294123034,-0.0005404376857109631,-5.8944964289144245e-05,-1.6362236178865423e-11,5.990603245657406e-12,6.346573853982655e-07,0.0053693804294123034,235.52806061633044,14.720503788520652,3.0528553225238397,4.802260342007852,6.637252988102737,7.389389920301326,90.00000000198466,89.9999999995138,89.99980250395025,0.06639369363428747,0.05182492358370936,0.14251634924335008,0.08993259167430802,False,False,False,PASS
16,27.484000000054948,-74.8000515740026,-4.675003223375162,0.03227712037551205,0.020972597869681295,0.022977984206620092,1.1622643694266525e-16,0.005232375208976804,-0.0006171163299063931,-5.9329258476808486e-05,-1.544749593011915e-11,5.68333350961767e-12,6.963791515440917e-07,0.005232375208976804,235.49842396987015,14.718651498116884,3.0398881158482327,4.801591658351629,6.637330733268505,7.389402491707125,90.00000000193455,89.99999999953293,89.9998041149465,0.0658390376185333,0.05136133774872073,0.14238968735671864,0.08951179100963107,False,False,False,PASS
17,29.281000000075437,-74.8005660058642,-4.675035375366512,0.033207794363482035,0.017497757010195788,0.020178247271938617,1.627127431212483e-16,0.005073247160442136,-0.000707795649367777,-6.795693382466787e-05,-1.4383753919130439e-11,5.4610553741858466e-12,7.513485836237669e-07,0.005073247160442136,235.46312503237394,14.716445314523371,3.024443432572199,4.800787862650551,6.63743365246506,7.38941733244988,90.00000000187521,89.99999999955538,89.99980620701247,0.06511400357907365,0.05083712407853452,0.14225944813917069,0.08904637831089444,False,False,False,PASS
18,30.75,-74.8010739003563,-4.675067118772269,0.03283205116258247,0.014346508475326154,0.018052494281198223,1.1205979845419679e-16,0.004895068385888789,-0.0008108467449467754,-8.792862951264861e-05,-1.3189427725320415e-11,5.245842285328338e-12,7.8945694937046e-07,0.004895068385888789,235.42242963230098,14.713901852018811,3.0066375831755865,4.7998496072237335,6.63756775151801,7.389435121837683,90.00000000180725,89.99999999958112,89.99980885018213,0.06420134017566187,0.050269021971136904,0.1421383910368406,0.08855726092905587,False,False,False,PASS
19,32.5,-74.80161761833523,-4.675101101145952,0.030344771685751823,0.012051597822708815,0.016125345445147307,2.8163155236716383e-16,0.004679975427821171,-0.0009363465650135838,-0.00012593236047373424,-1.1744118177549354e-11,4.870624603535602e-12,8.015503907511022e-07,0.004679975427821171,235.37171758939806,14.710732349337379,2.9844490558013526,4.798660434298375,6.637760194244339,7.389459938270225,90.00000000172321,89.99999999961325,89.99981247044425,0.06297345869932221,0.049613242841241974,0.14203224906553352,0.08801645066394011,False,False,False,PASS
20,34.09299999999348,-74.80218716112768,-4.67513669757048,0.024863027501094048,0.011100601008428922,0.013815068527666348,1.305812138598396e-16,0.004424734750707419,-0.0010849333464840272,-0.00018860922244571735,-1.0033239546094266e-11,4.141201811644451e-12,7.724707945880141e-07,0.004424734750707419,235.30972944726525,14.706858090454078,2.957326788389958,4.797172563382148,6.638036632073451,7.389497365230978,90.00000000162137,89.99999999965281,89.99981732542938,0.061390314574908844,0.04888734824129532,0.14197002899936936,0.08745318666521634,False,False,False,PASS
21,35.71799999999348,-74.80276184693481,-4.675172615433426,0.015907417684559836,0.009998659801379043,0.010680820172206952,4.8290150380545196e-17,0.004125354665931676,-0.0012558058879682523,-0.0002825643335284989,-8.056307758937278e-12,2.9145166502716518e-12,6.919686469190716e-07,0.004125354665931676,235.23548990550657,14.70221811909416,2.9248440483884197,4.795331762642141,6.638434814258897,7.389558475118789,90.00000000150054,89.99999999970021,89.99982366573124,0.059466036802618485,0.04812790489992468,0.14199759180135438,0.08691530068110079,False,False,False,PASS
22,37.39000000001397,-74.80330521712332,-4.675206576070208,0.00892382574872185,0.007780266022922909,0.007951077287792544,2.924983692073189e-16,0.0037758149932019956,-0.001446482616674317,-0.00041284926902156914,-5.8320248118178365e-12,1.2546702329882882e-12,5.642851957029012e-07,0.0037758149932019956,235.1485615087115,14.69678509429447,2.886809431727877,4.793074606173955,6.639011405022026,7.3896645219705235,90.00000000136048,89.99999999975456,89.99983168607905,0.05731865982807231,0.0473974989274681,0.1421876228926458,0.08647410793431576,True,False,False,PASS
23,39.14000000001397,-74.80378543048607,-4.67523658940538,0.011902436594416727,0.009091164929141499,0.009414559337294782,1.7115106119416897e-16,0.0033689618265859084,-0.0016514870788957455,-0.0005789339154106075,-3.4090270241848833e-12,-4.898283387221541e-13,4.189808263993667e-07,0.0033689618265859084,235.04989174550968,14.690618234094355,2.843637502211993,4.7903387803893205,6.639846283246814,7.389853038975401,90.000000001203,89.9999999998125,89.99984142236524,0.0552285036437689,0.04678822077457622,0.14265305588387528,0.08622670347538615,False,False,False,PASS
24,40.82799999997951,-74.80422396665338,-4.675263997915836,0.0217782488367826,0.011284151506917452,0.013162457501471535,1.201666358244036e-16,0.002903243724435573,-0.0018601364642499652,-0.0007689573956355544,-8.784321344279847e-13,-1.8829828611871127e-12,3.0742890717169977e-07,0.002903243724435573,234.94321870472675,14.683951169045422,2.7969638217602677,4.787104668019669,6.641025879736277,7.390176628413025,90.00000000103384,89.99999999986841,89.99985264002616,0.05360040939014592,0.04639948160752178,0.14354393678459518,0.08627890395631187,False,False,False,PASS
25,42.48400000005495,-74.80470016163642,-4.675293760102276,0.026853548772810012,0.011932973678065329,0.0149172851746148,2.271566219274311e-16,0.0023875275361561316,-0.0020564097939286146,-0.0009628305424731516,1.6258334202267693e-12,-2.6788267936276392e-12,2.7220897849570017e-07,0.0023875275361561316,234.8347215616913,14.677170097605707,2.749492024323996,4.783398382097206,6.642633744010783,7.390697898103765,90.00000000086177,89.99999999991655,89.99986505091573,0.05275877277451654,0.04630277595591066,0.14504591247047555,0.08673086747926367,False,False,False,PASS
26,44.34299999999348,-74.80527304106182,-4.675329565066364,0.025254878733708356,0.011862147363466446,0.014198573209946214,1.2750930360414108e-16,0.0018412450115187808,-0.0022171296776273795,-0.0011391843780436737,3.876296874510168e-12,-2.7157845856412224e-12,3.231948403061718e-07,0.0022171296776273795,234.73242562776943,14.67077660173559,2.7047335014925844,4.779252043998511,6.644779495037719,7.391499952630273,90.00000000069753,89.99999999995242,89.99987866745168,0.05281392882296909,0.04654493554601071,0.14741617154219894,0.08770395381243605,False,False,False,PASS
27,46.01500000001397,-74.80593576148418,-4.675370985092761,0.019341892897959328,0.013170772479526383,0.013653861196334324,1.3338204569338417e-16,0.001301245906272855,-0.0023063899011098333,-0.0012765230535678152,5.427490229989694e-12,-1.947607446492947e-12,4.174405865533359e-07,0.0023063899011098333,234.64705829692517,14.665441143557823,2.6673819130162757,4.774701754547856,6.647616318459822,7.392697224202244,90.00000000055442,89.99999999997358,89.99989400721452,0.053599458799693106,0.04714812218797321,0.15097992855258865,0.08935836653823542,False,False,False,PASS
28,47.67200000002049,-74.80668484778569,-4.675417802986606,0.015055155473448153,0.013214309474464536,0.01325873807789846,1.623935283342575e-16,0.000827470683230059,-0.002275813831368416,-0.0013489287101934183,5.5782495134051405e-12,-9.062805627301729e-13,4.512558488096615e-07,0.002275813831368416,234.59174543019353,14.661984089387095,2.6431803429874057,4.7698103152189715,6.6513122486056,7.394422842722893,90.00000000044624,89.99999999998222,89.9999120198308,0.05470318236611417,0.04807741760923391,0.15598117997400804,0.09184663394655977,False,False,False,PASS
29,49.34299999999348,-74.80750112584727,-4.675468820365454,0.014540459278227894,0.009744947992641603,0.010380871870530814,2.341616929394518e-16,0.00048633480675626997,-0.0020784038450399217,-0.0013136509341295675,3.603163446853014e-12,-1.580650048275079e-13,3.319034468042099e-07,0.0020784038450399217,234.58027504672216,14.661267190420135,2.63816159589938,4.764657808752756,6.65602462088275,7.3968166852867565,90.0000000003807,89.99999999998394,89.99993349909559,0.055829203255271694,0.04924163548483262,0.1623738481841536,0.09524527490756186,False,False,False,PASS
30,51.0,-74.80825016127308,-4.6755156350795675,0.015048634792812914,0.011306436559090593,0.01151063779669258,3.277459064358538e-16,0.0003235466850366806,-0.0016838563708848635,-0.0010897719415792534,-8.174196064700054e-13,8.662160215848568e-13,1.0410418768532146e-07,0.0016838563708848635,234.62674696518027,14.664171685323767,2.6584949008860104,4.759306283059471,6.6619246274948845,7.4000414087667705,90.0000000003502,89.99999999998411,89.99995824542918,0.0572861725969556,0.050516935969067804,0.16968405511826581,0.09951371779443378,False,False,False,PASS
31,52.60900000005495,-74.80895184597077,-4.675559490373173,0.015508362422110787,0.011705880401847328,0.011957768967890399,2.6756082940435746e-16,0.00031937908845252146,-0.0011312005304214686,-0.0006014123257454601,-6.303086212475884e-12,2.4329049556627148e-12,-1.7438752615699212e-08,0.0011312005304214686,234.73087364032716,14.670679602520448,2.7040544455154247,4.75379354612048,6.668967981829243,7.404082787793346,90.00000000031024,89.99999999999423,89.99998424745671,0.0598221831061597,0.05172596323101033,0.17690677127827126,0.10433914831334173,False,False,False,PASS
32,54.34299999999348,-74.80955028873359,-4.675596893045849,0.014477020413553726,0.00937808358242088,0.009828508469418254,3.313442289312335e-16,0.0004480203598793952,-0.00052018619026977,0.0001304214836369806,-9.596295309353997e-12,3.721142985982979e-12,2.9458279576723827e-08,0.00052018619026977,234.87500724268963,14.679687952668102,2.7671186053972896,4.748087157440734,6.67694434721335,7.408671996385287,90.00000000018395,90.00000000003763,90.00001010130983,0.0629308314582321,0.052708892493629714,0.1832853334404423,0.10937848956349365,False,True,False,PASS
33,55.84299999999348,-74.80985990679582,-4.675616244174739,0.014664770712663209,0.008073525772043566,0.009178719102456354,2.125400849431404e-16,0.0006918083029646204,7.640814674704272e-06,0.0009115698514673767,-7.1029013160656855e-12,1.373580117216336e-12,-9.624900661148241e-08,0.0009115698514673767,235.01776039503193,14.688610024689496,2.82957876371841,4.742035032676941,6.685501453810755,7.413135487708189,89.9999999998877,90.00000000014694,90.00003658996778,0.06376099467699374,0.05332819838602699,0.1890456623023677,0.11439771221706188,False,False,False,PASS
34,57.39000000001397,-74.80989473153227,-4.675618420720767,0.015371868063007757,0.010567279326055678,0.011177409395466282,1.9109944732221875e-16,0.0007907216337815423,0.0003811885713048118,0.0014775134330111768,5.333385404426659e-13,-2.9238372350427136e-12,-3.5828538877711007e-07,0.0014775134330111768,235.09427874878534,14.693392421799084,2.8630585742269066,4.735377766295831,6.694106710057278,7.416428231754284,89.99999999944569,90.00000000028473,90.0000612669988,0.06175801612280192,0.053609259464568806,0.1951190870777431,0.11908716772806206,False,False,False,PASS
35,58.98400000005495,-74.80996299625286,-4.675622687265804,0.013106942379111457,0.00789291991110681,0.008778529073129903,2.5300159115572957e-16,0.0007193296948946335,0.00036310800141659997,0.001428060230963643,5.962296876767786e-13,-2.509496691149976e-12,-3.0121095485183944e-07,0.001428060230963643,235.0780991391139,14.692381196194619,2.8559793541531597,4.735280499791119,6.694040424353807,7.416143584223813,89.99999999944728,90.00000000027603,90.00006019997971,0.061885639949620104,0.053560451723251246,0.19514653541022822,0.11895426111047587,False,False,False,PASS
36,60.60900000005495,-74.81005620603385,-4.675628512877116,0.009147676250742049,0.005361843026208459,0.0057953788109793665,4.532025791326946e-16,0.0005859223579003041,0.00032347392831370435,0.0013271279605742692,7.348307096363357e-13,-1.773082603776373e-12,-2.0843089154777287e-07,0.0013271279605742692,235.04636096907547,14.690397560567217,2.8420926476748987,4.735093812005409,6.693910014270032,7.415579141227256,89.99999999945071,90.00000000025983,90.00005823445656,0.062041957772759754,0.05347299260693938,0.19519541557979342,0.11870232257511312,True,False,False,PASS
37,62.21799999999348,-74.81013436248747,-4.675633397655467,0.007599597255204693,0.004967220421153896,0.005196940704044496,1.9568944793449015e-16,0.0004084692166019703,0.0002559682361037379,0.0011715584975906408,9.829673813492862e-13,-9.95318874617787e-13,-1.2086697643508643e-07,0.0011715584975906408,235.0001340632077,14.687508378950481,2.8218665454010194,4.73483255237534,6.693719870277588,7.414740426146784,89.9999999994566,90.0000000002384,90.00005566232355,0.06205022117114596,0.053361726418994844,0.19524608165248356,0.11835306485505966,True,False,False,PASS
38,63.82799999997951,-74.81019185245034,-4.6756369907781465,0.008155070178558797,0.0045718204693088165,0.005383919554815815,2.300910191828709e-16,0.00021403878588419485,0.0001561598291315488,0.0009659430732264332,1.3726174709963063e-12,-5.55754203580158e-13,-8.301338090774184e-08,0.0009659430732264332,234.942454014075,14.683903375879687,2.7966292393122316,4.7345253245265635,6.693484863699329,7.413661815391002,89.99999999946613,90.00000000021488,90.00005283074897,0.061749040544524736,0.05324333450533733,0.19525309599998078,0.11793712093540643,True,False,False,PASS
39,65.54700000002049,-74.81023091965677,-4.675639432478548,0.00494961737549807,0.0042272767229201095,0.004258087946682993,2.314869711597941e-16,2.7171937957381748e-05,2.5351291972382288e-05,0.0007265994954825382,1.8803629068604392e-12,-5.249559859406596e-13,-1.0776713729845748e-07,0.0007265994954825382,234.878172652421,14.679885790776313,2.768503597530403,4.734208859927318,6.693232129409786,7.41240872287522,89.99999999948089,90.00000000019119,90.00004990686772,0.06113433368798706,0.05313222368443458,0.19514907770141146,0.11748272120665086,True,False,False,PASS
40,67.29700000002049,-74.81024262576469,-4.675640164110293,0.005809431958205054,0.004429028989992296,0.004523557446348245,1.3761949996881778e-16,-0.0001389340925515161,-0.00013103583997058207,0.0004761163665090529,2.39967288241613e-12,-6.15842812497585e-13,-1.6737892615033657e-07,0.0004761163665090529,234.8122635612436,14.675766472577726,2.739665759610932,4.733918385346819,6.69299719141167,7.4110435628184,89.9999999995037,90.0000000001672,90.00004673033646,0.06037605856961677,0.05303668845935382,0.1948540732280128,0.11700247892898874,True,True,True,PASS
